event_id,event_time,user_id,dept,role,device_type,source_ip,asset_id,asset_type,data_classification,action,status,bytes_out,records_accessed,latency_ms,risk_score,label
EVT0004312,2026-05-02T01:58:00,U0112,HR,manager,server,10.10.15.147,git_repo,code,internal,delete,success,112830,124,141,31,normal
EVT0004313,2026-05-01T16:23:11,U0107,Operations,manager,laptop,10.10.15.20,crm,saas,confidential,upload,success,82205,642,103,3,normal
EVT0004314,2026-05-01T16:23:18,U0137,Data Science,analyst,mobile,10.10.8.46,git_repo,code,internal,login,success,222406,158,61,16,normal
EVT0004315,2026-05-02T03:10:40,U0036,HR,intern,server,10.10.1.148,data_lake,storage,restricted,logout,success,7868,4,197,26,normal
EVT0004316,2026-05-01T18:47:24,U0016,Legal,admin,mobile,10.10.14.157,data_lake,storage,restricted,download,success,53603,54,256,29,normal
EVT0004317,2026-05-02T00:47:18,U0014,Operations,engineer,vpn_gateway,10.10.4.141,payroll,database,confidential,upload,failed,49296,147,117,29,normal
EVT0004318,2026-05-01T21:11:38,U0086,Engineering,director,server,10.10.7.69,data_lake,storage,restricted,read,success,77596,217,151,33,normal
EVT0004319,2026-05-02T05:35:42,U0001,Data Science,analyst,vpn_gateway,10.10.19.244,ticketing,saas,internal,query,success,152653,224,162,7,normal
EVT0004320,2026-05-02T02:00:00,U0019,Sales,engineer,laptop,10.10.10.66,data_lake,storage,restricted,download,success,88592,78,64,30,normal
EVT0004321,2026-05-01T14:00:05,U0096,Finance,admin,workstation,10.10.11.48,crm,saas,confidential,query,success,83848,87,45,5,normal
EVT0004322,2026-05-01T16:24:14,U0034,Operations,intern,vpn_gateway,10.10.15.147,cust_db,database,restricted,read,success,42175,24,58,30,normal
EVT0004323,2026-05-02T11:37:09,U0117,HR,admin,workstation,10.10.16.167,data_lake,storage,restricted,query,success,38281,32,197,4,normal
EVT0004324,2026-05-02T04:25:08,U0080,Data Science,manager,mobile,10.10.10.147,data_lake,storage,restricted,schema_discovery,success,88087,72,81,70,policy_violation
EVT0004325,2026-05-02T02:01:15,U0066,Data Science,engineer,vpn_gateway,10.10.1.25,cust_db,database,restricted,login,success,95003,115,40,0,normal
EVT0004326,2026-05-02T08:02:00,U0144,Engineering,intern,mobile,10.10.4.215,ticketing,saas,internal,logout,success,53603,32,59,4,normal
EVT0004327,2026-05-02T14:02:55,U0054,Operations,manager,workstation,10.10.16.116,crm,saas,confidential,download,success,100178,59,101,30,normal
EVT0004328,2026-05-02T03:14:08,U0098,Data Science,engineer,server,10.10.7.191,crm,saas,confidential,upload,success,42300,34,89,3,normal
EVT0004329,2026-05-01T22:25:48,U0063,Legal,analyst,vpn_gateway,10.10.20.173,git_repo,code,internal,login,failed,39020,34,98,5,normal
EVT0004330,2026-05-02T06:51:10,U0141,Sales,director,vpn_gateway,10.10.13.179,ticketing,saas,internal,read,success,93470,117,60,7,normal
EVT0004331,2026-05-01T20:01:50,U0131,Operations,director,vpn_gateway,10.10.10.23,data_lake,storage,restricted,query,success,104035,83,191,31,normal
EVT0004332,2026-05-02T03:15:12,U0134,Sales,analyst,workstation,10.10.7.69,git_repo,code,internal,read,success,76619,95,111,6,normal
EVT0004333,2026-05-01T20:02:10,U0082,Operations,analyst,vpn_gateway,10.10.3.73,public_web,web,public,query,success,167550,95,52,8,normal
EVT0004334,2026-05-02T06:52:26,U0092,Legal,engineer,mobile,10.10.11.48,ticketing,saas,internal,download,success,97555,573,59,7,normal
EVT0004335,2026-05-02T02:03:45,U0033,HR,manager,mobile,10.10.15.78,cust_db,database,restricted,logout,failed,168521,130,64,0,normal
EVT0004336,2026-05-02T14:06:40,U0103,Finance,engineer,laptop,10.10.10.66,git_repo,code,internal,permission_change,success,22019,54,127,29,normal
EVT0004337,2026-05-02T14:07:05,U0066,Data Science,engineer,vpn_gateway,10.10.16.20,git_repo,code,internal,login,success,82097,57,143,0,normal
EVT0004338,2026-05-01T17:38:24,U0018,Operations,analyst,laptop,10.10.19.96,crm,saas,confidential,login,success,82659,51,62,31,normal
EVT0004339,2026-05-02T12:55:36,U0065,Engineering,manager,server,10.10.9.227,crm,saas,confidential,delete,success,165804,250,108,32,normal
EVT0004340,2026-05-01T16:26:20,U0008,Sales,analyst,mobile,10.10.14.192,ticketing,saas,internal,query,success,49158,32,164,0,normal
EVT0004341,2026-05-02T10:31:42,U0064,Legal,engineer,server,10.10.8.167,payroll,database,confidential,schema_discovery,success,80053,304,112,8,normal
EVT0004342,2026-05-01T22:28:24,U0046,Legal,intern,workstation,10.10.17.99,payroll,database,confidential,read,failed,96056,396,113,6,normal
EVT0004343,2026-05-02T04:30:31,U0069,Engineering,analyst,mobile,10.10.20.204,data_lake,storage,restricted,schema_discovery,success,15179,51,182,31,normal
EVT0004344,2026-05-02T08:08:00,U0036,HR,intern,server,10.10.7.191,data_lake,storage,restricted,login,failed,19522,58,175,25,normal
EVT0004345,2026-05-02T04:31:05,U0013,Operations,analyst,vpn_gateway,10.10.2.66,public_web,web,public,login,success,115576,97,110,2,normal
EVT0004346,2026-05-01T16:27:02,U0066,Data Science,engineer,vpn_gateway,10.10.1.128,payroll,database,confidential,read,success,107542,74,130,4,normal
EVT0004347,2026-05-02T08:09:00,U0137,Data Science,analyst,server,10.10.8.46,cust_db,database,restricted,query,success,94664,144,129,32,normal
EVT0004348,2026-05-02T14:11:40,U0110,Legal,manager,mobile,10.10.1.183,bi_dashboard,dashboard,internal,read,success,34306,19,133,3,normal
EVT0004349,2026-05-02T04:32:13,U0119,HR,engineer,vpn_gateway,10.10.4.141,bi_dashboard,dashboard,internal,query,success,74400,275,79,0,normal
EVT0004350,2026-05-02T11:47:30,U0150,Legal,engineer,workstation,10.10.16.20,data_lake,storage,restricted,download,success,18744,43,108,3,normal
EVT0004351,2026-05-01T15:15:06,U0138,Operations,engineer,vpn_gateway,10.10.17.90,cust_db,database,restricted,logout,success,115520,65,215,33,normal
EVT0004352,2026-05-01T20:05:20,U0007,Engineering,manager,workstation,10.10.3.73,ticketing,saas,internal,upload,success,129391,163,127,49,normal
EVT0004353,2026-05-02T06:58:27,U0089,Operations,manager,laptop,10.10.9.213,data_lake,storage,restricted,download,success,12590,12,59,28,normal
EVT0004354,2026-05-02T09:23:54,U0036,HR,intern,mobile,10.10.3.104,bi_dashboard,dashboard,internal,login,failed,96731,467,98,3,normal
EVT0004355,2026-05-02T03:21:20,U0130,Data Science,analyst,laptop,10.10.10.58,crm,saas,confidential,login,success,204457,168,105,35,normal
EVT0004356,2026-05-01T23:43:48,U0142,Operations,admin,laptop,10.10.10.10,cust_db,database,restricted,read,success,27299,62,114,30,normal
EVT0004357,2026-05-02T09:24:57,U0006,Engineering,analyst,server,10.10.18.86,git_repo,code,internal,read,success,211365,106,172,17,normal
EVT0004358,2026-05-01T18:53:42,U0024,HR,intern,vpn_gateway,10.10.1.134,payroll,database,confidential,login,success,62226,32,62,1,normal
EVT0004359,2026-05-02T07:00:21,U0107,Operations,manager,server,10.10.1.183,public_web,web,public,schema_discovery,success,111118,216,152,7,normal
EVT0004360,2026-05-01T17:41:20,U0019,Sales,engineer,server,10.10.3.73,cust_db,database,restricted,read,success,136869,207,95,31,normal
EVT0004361,2026-05-02T00:57:34,U0026,Data Science,director,vpn_gateway,10.10.12.181,git_repo,code,internal,read,success,39868,31,175,5,normal
EVT0004362,2026-05-01T21:19:42,U0120,Finance,manager,vpn_gateway,10.10.4.215,git_repo,code,internal,schema_discovery,success,105980,81,168,7,normal
EVT0004363,2026-05-02T08:14:20,U0057,Data Science,intern,mobile,10.10.7.162,bi_dashboard,dashboard,internal,login,success,90665,62,112,7,normal
EVT0004364,2026-05-01T14:03:40,U0026,Data Science,director,laptop,10.10.15.147,git_repo,code,internal,query,success,114377,76,88,7,normal
EVT0004365,2026-05-02T14:18:45,U0020,Legal,admin,mobile,10.10.5.234,bi_dashboard,dashboard,internal,query,success,136107,350,159,3,normal
EVT0004366,2026-05-01T15:16:36,U0079,Data Science,director,laptop,10.10.16.167,ticketing,saas,internal,permission_change,success,45320,53,177,30,normal
EVT0004367,2026-05-02T14:19:35,U0059,Finance,intern,vpn_gateway,10.10.5.209,data_lake,storage,restricted,download,success,83233,55,98,0,normal
EVT0004368,2026-05-02T05:50:24,U0048,Sales,engineer,mobile,10.10.8.75,payroll,database,confidential,read,success,73435,476,70,8,normal
EVT0004369,2026-05-01T15:16:54,U0090,Sales,engineer,mobile,10.10.17.90,payroll,database,confidential,query,success,77262,82,153,48,normal
EVT0004370,2026-05-02T02:12:30,U0112,HR,manager,mobile,10.10.10.23,cust_db,database,restricted,query,success,10867,15,120,7,normal
EVT0004371,2026-05-01T18:55:39,U0076,Operations,analyst,server,10.10.1.148,git_repo,code,internal,login,success,52812,32,126,4,normal
EVT0004372,2026-05-01T22:34:24,U0006,Engineering,analyst,vpn_gateway,10.10.7.191,public_web,web,public,logout,success,128786,220,172,4,normal
EVT0004373,2026-05-02T09:30:33,U0124,Finance,intern,mobile,10.10.7.69,cust_db,database,restricted,query,success,125592,100,205,0,normal
EVT0004374,2026-05-02T10:43:48,U0080,Data Science,manager,mobile,10.10.16.167,bi_dashboard,dashboard,internal,logout,success,41418,134,157,47,normal
EVT0004375,2026-05-02T02:13:45,U0134,Sales,analyst,server,10.10.5.234,payroll,database,confidential,login,success,141089,253,100,29,normal
EVT0004376,2026-05-01T14:04:40,U0066,Data Science,engineer,workstation,10.10.7.110,payroll,database,confidential,query,success,78369,50,232,2,normal
EVT0004377,2026-05-01T18:56:33,U0078,Data Science,engineer,server,10.10.10.180,public_web,web,public,upload,success,35390,26,115,2,normal
EVT0004378,2026-05-01T16:30:46,U0123,Operations,director,vpn_gateway,10.10.1.134,bi_dashboard,dashboard,internal,login,success,81180,114,196,5,normal
EVT0004379,2026-05-01T23:48:47,U0117,HR,admin,server,10.10.17.154,cust_db,database,restricted,query,success,90777,143,120,5,normal
EVT0004380,2026-05-02T09:33:00,U0012,Data Science,manager,vpn_gateway,10.10.16.72,ticketing,saas,internal,read,success,21049,14,106,3,normal
EVT0004381,2026-05-01T17:44:08,U0046,Legal,intern,workstation,10.10.2.40,ticketing,saas,internal,read,success,44333,36,111,2,normal
EVT0004382,2026-05-02T14:25:50,U0033,HR,manager,laptop,10.10.18.245,git_repo,code,internal,read,success,121505,136,39,0,normal
EVT0004383,2026-05-01T21:23:33,U0094,Sales,engineer,laptop,10.10.19.163,data_lake,storage,restricted,read,success,0,0,163,4,normal
EVT0004384,2026-05-01T17:44:32,U0027,Sales,intern,vpn_gateway,10.10.9.144,payroll,database,confidential,login,success,56971,40,203,1,normal
EVT0004385,2026-05-02T14:27:05,U0044,Finance,engineer,laptop,10.10.19.252,data_lake,storage,restricted,schema_discovery,failed,39637,26,114,26,normal
EVT0004386,2026-05-01T18:57:54,U0118,HR,engineer,server,10.10.16.114,ticketing,saas,internal,login,success,156668,109,110,8,normal
EVT0004387,2026-05-02T02:16:45,U0050,Engineering,analyst,workstation,10.10.9.144,cust_db,database,restricted,upload,success,62945,491,83,33,normal
EVT0004388,2026-05-01T14:05:40,U0050,Engineering,analyst,laptop,10.10.4.141,cust_db,database,restricted,download,success,962,0,100,31,normal
EVT0004389,2026-05-01T23:50:57,U0025,Operations,analyst,server,10.10.7.110,public_web,web,public,read,success,71844,74,147,4,normal
EVT0004390,2026-05-02T02:17:30,U0033,HR,manager,mobile,10.10.20.59,public_web,web,public,query,success,54823,93,127,8,normal
EVT0004391,2026-05-02T04:44:07,U0082,Operations,analyst,vpn_gateway,10.10.5.165,public_web,web,public,login,success,87898,72,122,0,normal
EVT0004392,2026-05-01T17:45:36,U0135,Finance,admin,vpn_gateway,10.10.15.71,cust_db,database,restricted,login,success,124929,301,120,33,normal
EVT0004393,2026-05-02T04:44:41,U0135,Finance,admin,mobile,10.10.8.238,ticketing,saas,internal,query,success,40761,339,61,7,normal
EVT0004394,2026-05-01T16:32:38,U0016,Legal,admin,vpn_gateway,10.10.1.148,payroll,database,confidential,delete,success,52467,49,106,56,normal
EVT0004395,2026-05-02T14:31:15,U0101,Sales,admin,vpn_gateway,10.10.7.82,crm,saas,confidential,login,success,168549,134,161,0,normal
EVT0004396,2026-05-02T07:12:04,U0001,Data Science,analyst,vpn_gateway,10.10.18.196,crm,saas,confidential,read,success,57945,79,99,27,normal
EVT0004397,2026-05-02T10:52:14,U0105,Data Science,manager,server,10.10.5.234,data_lake,storage,restricted,read,success,105564,206,85,8,normal
EVT0004398,2026-05-02T12:05:54,U0139,Data Science,admin,vpn_gateway,10.10.7.82,ticketing,saas,internal,query,success,45264,116,89,48,normal
EVT0004399,2026-05-01T22:39:48,U0093,Engineering,manager,vpn_gateway,10.10.5.209,bi_dashboard,dashboard,internal,upload,success,23996,16,198,3,normal
EVT0004400,2026-05-01T23:53:20,U0103,Finance,engineer,laptop,10.10.20.17,data_lake,storage,restricted,query,success,123701,151,150,5,normal
EVT0004401,2026-05-02T10:53:42,U0125,Engineering,engineer,vpn_gateway,10.10.8.75,bi_dashboard,dashboard,internal,login,success,36416,27,69,0,normal
EVT0004402,2026-05-02T13:20:48,U0077,Engineering,analyst,mobile,10.10.17.99,payroll,database,confidential,read,success,45596,43,184,33,normal
EVT0004403,2026-05-02T13:21:12,U0025,Operations,analyst,vpn_gateway,10.10.8.32,git_repo,code,internal,read,success,98126,282,110,7,normal
EVT0004404,2026-05-02T14:35:00,U0042,Finance,intern,workstation,10.10.10.23,git_repo,code,internal,read,success,54270,290,197,0,normal
EVT0004405,2026-05-02T12:08:35,U0045,Data Science,director,laptop,10.10.9.213,public_web,web,public,login,success,29919,15,114,7,normal
EVT0004406,2026-05-01T20:14:20,U0006,Engineering,analyst,vpn_gateway,10.10.18.21,cust_db,database,restricted,query,success,134690,69,127,32,normal
EVT0004407,2026-05-02T01:08:18,U0054,Operations,manager,workstation,10.10.20.122,bi_dashboard,dashboard,internal,read,success,145876,82,207,5,normal
EVT0004408,2026-05-02T14:36:40,U0108,HR,analyst,laptop,10.10.20.204,cust_db,database,restricted,query,success,69276,222,211,75,policy_violation
EVT0004409,2026-05-02T14:37:05,U0144,Engineering,intern,workstation,10.10.17.90,payroll,database,confidential,login,success,59021,43,139,4,normal
EVT0004410,2026-05-02T08:30:00,U0010,Sales,analyst,server,10.10.7.77,cust_db,database,restricted,login,success,137260,70,171,2,normal
EVT0004411,2026-05-02T01:09:14,U0069,Engineering,analyst,mobile,10.10.6.79,public_web,web,public,login,success,100443,55,67,4,normal
EVT0004412,2026-05-02T10:57:44,U0123,Operations,director,vpn_gateway,10.10.9.13,ticketing,saas,internal,logout,success,84819,158,226,5,normal
EVT0004413,2026-05-02T07:17:27,U0034,Operations,intern,server,10.10.9.144,cust_db,database,restricted,schema_discovery,success,127250,208,61,29,normal
EVT0004414,2026-05-02T14:39:10,U0118,HR,engineer,mobile,10.10.14.117,git_repo,code,internal,query,success,87439,453,124,2,normal
EVT0004415,2026-05-01T20:15:50,U0050,Engineering,analyst,server,10.10.17.99,cust_db,database,restricted,read,success,34557,27,126,27,normal
EVT0004416,2026-05-02T09:45:36,U0123,Operations,director,vpn_gateway,10.10.11.49,public_web,web,public,read,success,50053,52,156,8,normal
EVT0004417,2026-05-02T02:24:15,U0099,Data Science,engineer,server,10.10.1.148,bi_dashboard,dashboard,internal,login,failed,83021,70,80,2,normal
EVT0004418,2026-05-02T04:51:46,U0080,Data Science,manager,server,10.10.1.128,ticketing,saas,internal,login,success,109488,77,129,49,normal
EVT0004419,2026-05-02T02:24:45,U0064,Legal,engineer,vpn_gateway,10.10.4.244,data_lake,storage,restricted,logout,success,52990,77,118,4,normal
EVT0004420,2026-05-02T07:19:40,U0002,HR,manager,server,10.10.10.10,git_repo,code,internal,download,success,64854,121,74,3,normal
EVT0004421,2026-05-02T08:33:40,U0011,Operations,engineer,vpn_gateway,10.10.10.253,public_web,web,public,query,success,21859,24,41,1,normal
EVT0004422,2026-05-01T21:30:42,U0137,Data Science,analyst,mobile,10.10.6.79,ticketing,saas,internal,upload,success,53984,116,81,8,normal
EVT0004423,2026-05-01T17:49:44,U0049,Data Science,analyst,server,10.10.3.42,data_lake,storage,restricted,upload,success,91550,49,136,32,normal
EVT0004424,2026-05-01T16:36:08,U0021,Sales,admin,workstation,10.10.15.20,cust_db,database,restricted,upload,success,61255,34,69,3,normal
EVT0004425,2026-05-02T04:53:45,U0014,Operations,engineer,server,10.10.3.73,git_repo,code,internal,read,success,120352,397,74,4,normal
EVT0004426,2026-05-01T22:45:12,U0107,Operations,manager,server,10.10.20.17,git_repo,code,internal,read,success,99616,65,188,8,normal
EVT0004427,2026-05-02T11:03:14,U0150,Legal,engineer,vpn_gateway,10.10.16.28,data_lake,storage,restricted,query,success,141618,96,154,7,normal
EVT0004428,2026-05-02T07:22:12,U0099,Data Science,engineer,laptop,10.10.19.252,git_repo,code,internal,schema_discovery,success,63246,36,117,6,normal
EVT0004429,2026-05-02T14:45:25,U0082,Operations,analyst,laptop,10.10.10.10,crm,saas,confidential,query,success,19078,10,141,5,normal
EVT0004430,2026-05-01T21:32:10,U0017,Engineering,admin,laptop,10.10.15.147,crm,saas,confidential,schema_discovery,success,26933,69,176,33,normal
EVT0004431,2026-05-02T01:13:54,U0087,Data Science,analyst,laptop,10.10.16.114,bi_dashboard,dashboard,internal,read,success,40994,29,140,2,normal
EVT0004432,2026-05-02T06:09:36,U0133,Sales,engineer,vpn_gateway,10.10.2.40,payroll,database,confidential,logout,success,25608,16,113,3,normal
EVT0004433,2026-05-02T03:42:08,U0149,Legal,director,vpn_gateway,10.10.19.171,git_repo,code,internal,login,success,87276,55,202,2,normal
EVT0004434,2026-05-01T21:32:54,U0046,Legal,intern,server,10.10.16.56,bi_dashboard,dashboard,internal,query,success,110831,429,113,1,normal
EVT0004435,2026-05-02T04:56:35,U0046,Legal,intern,mobile,10.10.16.143,ticketing,saas,internal,logout,success,25319,21,215,6,normal
EVT0004436,2026-05-01T21:33:16,U0035,Finance,analyst,laptop,10.10.16.167,ticketing,saas,internal,query,success,95414,261,173,8,normal
EVT0004437,2026-05-01T16:37:39,U0012,Data Science,manager,workstation,10.10.7.162,public_web,web,public,login,success,109907,209,80,3,normal
EVT0004438,2026-05-02T00:01:34,U0107,Operations,manager,workstation,10.10.7.110,cust_db,database,restricted,login,success,0,0,209,4,normal
EVT0004439,2026-05-01T16:37:53,U0104,Legal,intern,workstation,10.10.20.204,crm,saas,confidential,query,success,49909,122,69,1,normal
